Category,ID,Latitude,Longitude,Date,elev,cirrus_flag,cloud_flag,water_flag
DANVERS RIVER AT BEVERLY PIER AT BEVERLY MA,4.23223E14,42.53975,-70.88615,2024-04-08 14:41:05 UTC,-27.9427808,0.0,0.0,1.0
DANVERS RIVER AT BEVERLY PIER AT BEVERLY MA,4.23223E14,42.53975,-70.88615,2024-05-22 21:09:45 UTC,-27.7254209,0.0,0.0,0.0
DANVERS RIVER AT BEVERLY PIER AT BEVERLY MA,4.23223E14,42.53975,-70.88615,2024-08-12 18:28:53 UTC,-27.8923302,0.0,0.0,1.0
DELAWARE RIVER AT CALLICOON NY,1427510,41.75675,-75.0574167,2023-06-19 17:14:49 UTC,213.6692778,0.0,0.0,1.0
DELAWARE RIVER AT CALLICOON NY,1427510,41.75675,-75.0574167,2024-07-29 18:23:32 UTC,202.8854246,0.0,0.0,1.0
DELAWARE RIVER AT CALLICOON NY,1427510,41.75675,-75.0574167,2024-08-11 19:16:39 UTC,221.7541667,0.0,0.0,0.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2022-08-13 23:23:55 UTC,-31.4852273,0.0,0.0,0.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2023-03-27 23:01:28 UTC,-30.9634765,0.0,0.0,0.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2023-03-31 21:26:03 UTC,-31.3308011,0.0,0.0,0.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2023-04-15 22:23:45 UTC,-31.4851651,0.0,0.0,0.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2023-05-27 22:53:15 UTC,-29.9156392,0.0,0.0,0.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2023-06-22 19:32:01 UTC,-31.4845284,0.0,0.0,1.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2023-08-07 18:27:44 UTC,-30.8716902,0.0,0.0,0.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2023-08-22 19:25:19 UTC,-31.4851741,0.0,0.0,0.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2023-09-26 22:34:08 UTC,-31.485098,0.0,0.0,0.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2024-02-03 19:12:40 UTC,-31.1727659,0.0,0.0,0.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2024-02-18 20:07:36 UTC,-31.4258462,0.0,0.0,1.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2024-03-24 23:21:18 UTC,-30.8629256,0.0,1.0,0.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2024-03-28 21:46:12 UTC,-31.4187528,0.0,0.0,1.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2024-04-01 20:10:20 UTC,-31.2086812,0.0,0.0,0.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2024-07-30 20:39:50 UTC,-31.3287137,0.0,0.0,0.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2024-08-03 19:04:27 UTC,-31.1815009,0.0,0.0,0.0
DELTA CROSS CHANNEL NR WALNUT GROVE,11336600,38.2447222,-121.5052778,2024-08-10 23:11:20 UTC,-31.4850194,0.0,0.0,0.0
DETROIT LAKE AT LOG BOOM BEHIND DETROIT DAM,4.44306E14,44.7183194,-122.2461389,2024-03-26 23:23:08 UTC,433.7692233,0.0,0.0,1.0
DETROIT LAKE AT LOG BOOM BEHIND DETROIT DAM,4.44306E14,44.7183194,-122.2461389,2024-07-28 22:18:22 UTC,433.7678975,0.0,0.0,0.0
DETROIT LAKE AT LOG BOOM BEHIND DETROIT DAM,4.44306E14,44.7183194,-122.2461389,2024-08-12 21:33:43 UTC,433.7682552,0.0,0.0,1.0
Deal Lake 150 ft east of Main St at Interlaken NJ,4.01352E14,40.23116667,-74.0075556,2024-04-20 16:17:04 UTC,-30.2835983,0.0,0.0,1.0
Deal Lake 150 ft east of Main St at Interlaken NJ,4.01352E14,40.23116667,-74.0075556,2024-04-24 14:37:48 UTC,-29.5110822,0.0,0.0,0.0
Deal Lake 150 ft east of Main St at Interlaken NJ,4.01352E14,40.23116667,-74.0075556,2024-06-22 15:19:28 UTC,-33.4896264,0.0,0.0,0.0
Deal Lake 150 ft east of Main St at Interlaken NJ,4.01352E14,40.23116667,-74.0075556,2024-06-26 13:43:41 UTC,-33.4897437,0.0,0.0,0.0
Deal Lake at Flume House at Asbury Park NJ,4.0135E14,40.2305833,-73.9977222,2024-04-20 16:17:04 UTC,-29.8486941,0.0,0.0,1.0
Deal Lake at Flume House at Asbury Park NJ,4.0135E14,40.2305833,-73.9977222,2024-04-24 14:37:48 UTC,-30.4886175,0.0,0.0,1.0
Deal Lake at Flume House at Asbury Park NJ,4.0135E14,40.2305833,-73.9977222,2024-06-22 15:19:28 UTC,-33.4887692,0.0,0.0,0.0
Deal Lake at Flume House at Asbury Park NJ,4.0135E14,40.2305833,-73.9977222,2024-06-26 13:43:41 UTC,-33.4888484,0.0,0.0,0.0
Deal Lake at Sunset Ave at Asbury Park NJ,4.01345E14,40.22930556,-74.0182222,2024-04-20 16:17:04 UTC,-30.4943311,0.0,0.0,1.0
Deal Lake at Sunset Ave at Asbury Park NJ,4.01345E14,40.22930556,-74.0182222,2024-04-24 14:37:48 UTC,-30.4942228,0.0,0.0,0.0
Deal Lake at Sunset Ave at Asbury Park NJ,4.01345E14,40.22930556,-74.0182222,2024-06-22 15:19:28 UTC,-33.4941306,0.0,0.0,0.0
Deal Lake at Sunset Ave at Asbury Park NJ,4.01345E14,40.22930556,-74.0182222,2024-06-26 13:43:41 UTC,-33.4942663,0.0,0.0,0.0
Deal lake DS of Park Ave at Asbury Park NJ,4.01349E14,40.23030556,-74.0015833,2024-04-20 16:17:04 UTC,-30.4896162,0.0,0.0,1.0
Deal lake DS of Park Ave at Asbury Park NJ,4.01349E14,40.23030556,-74.0015833,2024-04-24 14:37:48 UTC,-30.4895904,0.0,0.0,0.0
Deal lake DS of Park Ave at Asbury Park NJ,4.01349E14,40.23030556,-74.0015833,2024-06-22 15:19:28 UTC,-33.4894395,0.0,0.0,0.0
Deal lake DS of Park Ave at Asbury Park NJ,4.01349E14,40.23030556,-74.0015833,2024-06-26 13:43:41 UTC,-33.4897852,0.0,0.0,0.0
Deal lake at Railroad Bridge at Asbury Park NJ,4.01347E14,40.2296111,-74.00977778,2024-04-20 16:17:04 UTC,-30.4788039,0.0,0.0,1.0
Deal lake at Railroad Bridge at Asbury Park NJ,4.01347E14,40.2296111,-74.00977778,2024-04-24 14:37:48 UTC,-30.4533141,0.0,0.0,0.0
Deal lake at Railroad Bridge at Asbury Park NJ,4.01347E14,40.2296111,-74.00977778,2024-06-22 15:19:28 UTC,-33.491924,0.0,0.0,0.0
Deal lake at Railroad Bridge at Asbury Park NJ,4.01347E14,40.2296111,-74.00977778,2024-06-26 13:43:41 UTC,-33.4920387,0.0,0.0,0.0
Del  Rar Canal at Landing La at New Brunswick NJ,1460595,40.50777778,-74.4641667,2023-02-04 16:30:28 UTC,-24.4290071,0.0,0.0,0.0
Del  Rar Canal at Landing La at New Brunswick NJ,1460595,40.50777778,-74.4641667,2024-04-08 14:40:18 UTC,-20.6013716,0.0,0.0,0.0
Del  Rar Canal at Landing La at New Brunswick NJ,1460595,40.50777778,-74.4641667,2024-04-20 16:17:04 UTC,-29.1358942,0.0,0.0,0.0
Del  Rar Canal at Landing La at New Brunswick NJ,1460595,40.50777778,-74.4641667,2024-04-24 14:37:36 UTC,-27.3722875,0.0,0.0,0.0
Del  Rar Canal at Landing La at New Brunswick NJ,1460595,40.50777778,-74.4641667,2024-05-22 21:08:44 UTC,-23.1009052,0.0,0.0,0.0
Del  Rar Canal at Landing La at New Brunswick NJ,1460595,40.50777778,-74.4641667,2024-06-22 15:19:16 UTC,-22.9869923,0.0,0.0,0.0
Del  Rar Canal at Landing La at New Brunswick NJ,1460595,40.50777778,-74.4641667,2024-06-26 13:43:41 UTC,-33.6843309,0.0,0.0,0.0
Delaware River at Penns Landing,1467200,39.946402,-75.1393603,2024-04-08 14:40:06 UTC,-32.1939088,0.0,0.0,1.0
Delaware River at Penns Landing,1467200,39.946402,-75.1393603,2024-04-16 17:55:13 UTC,-33.9904148,0.0,0.0,0.0
Delaware River at Penns Landing,1467200,39.946402,-75.1393603,2024-06-10 13:38:26 UTC,-33.5282527,0.0,0.0,1.0
Delaware River at Penns Landing,1467200,39.946402,-75.1393603,2024-08-22 15:12:02 UTC,-34.1639877,0.0,0.0,1.0
Delaware River at Pennypack Woods PA,14670261,40.0385,-74.9936111,2024-04-08 14:40:06 UTC,-25.7169533,0.0,0.0,1.0
Delaware River at Pennypack Woods PA,14670261,40.0385,-74.9936111,2024-04-16 17:55:13 UTC,-23.1648796,0.0,0.0,0.0
Delaware River at Pennypack Woods PA,14670261,40.0385,-74.9936111,2024-04-20 16:17:04 UTC,-30.3712566,0.0,0.0,1.0
Delaware River at Pennypack Woods PA,14670261,40.0385,-74.9936111,2024-06-22 15:19:16 UTC,-29.8612503,0.0,0.0,1.0
Delaware River at Pennypack Woods PA,14670261,40.0385,-74.9936111,2024-08-22 15:12:02 UTC,-31.2054503,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2023-03-27 23:01:16 UTC,-30.6563402,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2023-05-27 22:53:15 UTC,-30.6503881,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2023-08-03 20:04:36 UTC,-30.6562734,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2023-08-07 18:27:32 UTC,-30.6566531,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2023-08-14 22:34:41 UTC,-30.6552333,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2023-08-18 21:00:19 UTC,-30.6550072,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2023-08-22 19:25:19 UTC,-30.6551697,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2024-01-30 20:47:18 UTC,-30.6348198,0.0,0.0,1.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2024-02-03 19:12:40 UTC,-30.4710015,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2024-02-18 20:07:36 UTC,-30.6555096,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2024-03-24 23:21:06 UTC,-30.6245289,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2024-03-28 21:46:00 UTC,-30.6559225,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2024-07-30 20:39:50 UTC,-30.6565667,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2024-08-03 19:04:15 UTC,-30.6563176,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2024-08-10 23:11:20 UTC,-30.6555191,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,3.81142E14,38.19489444,-122.0328139,2024-09-26 21:39:56 UTC,-30.6556888,0.0,0.0,0.0
FLAX POND AT OLD FIELD NY,1304057,40.9628611,-73.1431667,2023-06-07 15:42:14 UTC,-31.2641589,0.0,0.0,0.0
FLAX POND AT OLD FIELD NY,1304057,40.9628611,-73.1431667,2023-06-19 17:15:13 UTC,-30.5291674,0.0,0.0,0.0
FLAX POND AT OLD FIELD NY,1304057,40.9628611,-73.1431667,2023-06-23 15:37:29 UTC,-30.0462373,0.0,0.0,1.0
FLAX POND AT OLD FIELD NY,1304057,40.9628611,-73.1431667,2023-08-15 18:40:58 UTC,-31.2642616,0.0,0.0,0.0
FLAX POND AT OLD FIELD NY,1304057,40.9628611,-73.1431667,2023-08-19 17:06:24 UTC,-30.9959697,0.0,0.0,0.0
FLAX POND AT OLD FIELD NY,1304057,40.9628611,-73.1431667,2023-08-23 15:31:24 UTC,-31.2648151,0.0,0.0,1.0
FLAX POND AT OLD FIELD NY,1304057,40.9628611,-73.1431667,2024-08-11 19:17:15 UTC,-31.2639611,0.0,0.0,0.0
FLAX POND AT OLD FIELD NY,1304057,40.9628611,-73.1431667,2024-08-15 17:40:15 UTC,-31.2642352,0.0,0.0,0.0
FOX R AT RAPIDE CROCHE DAM NEAR WRIGHTSTOWN,4084500,44.3174889,-88.1973263,2024-04-19 17:02:58 UTC,160.560454,0.0,0.0,0.0
FOX R AT RAPIDE CROCHE DAM NEAR WRIGHTSTOWN,4084500,44.3174889,-88.1973263,2024-07-26 20:47:58 UTC,158.6565521,0.0,0.0,0.0
FOX RIVER AT COLLEGE AVENUE BRIDGE AT APPLETON,40844505,44.2610978,-88.3895513,2024-04-19 17:02:58 UTC,180.3894532,0.0,0.0,0.0
FOX RIVER AT COLLEGE AVENUE BRIDGE AT APPLETON,40844505,44.2610978,-88.3895513,2024-07-26 20:47:58 UTC,180.3895965,0.0,0.0,0.0
FOX RIVER AT COLLEGE AVENUE BRIDGE AT APPLETON,40844505,44.2610978,-88.3895513,2024-08-21 15:58:21 UTC,187.0296333,0.0,0.0,0.0
FOX RIVER AT DE PERE,4085059,44.44943598,-88.0645473,2024-07-26 20:47:58 UTC,140.4733922,0.0,0.0,1.0
FOX RIVER AT OIL TANK DEPOT AT GREEN BAY,40851385,44.5286111,-88.01,2024-07-26 20:48:09 UTC,140.9551162,0.0,0.0,0.0
FOX RIVER NEAR NEW MUNSTER,5545750,42.61085116,-88.225923,2023-02-05 17:17:21 UTC,191.3127763,0.0,0.0,0.0
FOX RIVER NEAR NEW MUNSTER,5545750,42.61085116,-88.225923,2024-02-13 19:24:10 UTC,193.5203154,0.0,0.0,1.0
FOX RIVER NEAR NEW MUNSTER,5545750,42.61085116,-88.225923,2024-08-13 19:14:26 UTC,191.3418793,0.0,0.0,1.0
FRENCH RIVER AT NORTH GROSVENORDALE,1125100,41.97846389,-71.90051389,2023-02-04 16:31:09 UTC,76.0498885,0.0,0.0,0.0
FRENCH RIVER AT NORTH GROSVENORDALE,1125100,41.97846389,-71.90051389,2023-04-07 15:59:47 UTC,76.2386528,0.0,0.0,0.0
FRENCH RIVER AT NORTH GROSVENORDALE,1125100,41.97846389,-71.90051389,2023-06-12 19:43:21 UTC,78.8185311,0.0,0.0,0.0
FRENCH RIVER AT NORTH GROSVENORDALE,1125100,41.97846389,-71.90051389,2023-10-24 14:44:24 UTC,81.529762,0.0,0.0,0.0
FRENCH RIVER AT NORTH GROSVENORDALE,1125100,41.97846389,-71.90051389,2024-04-08 14:40:54 UTC,77.0184182,0.0,0.0,0.0
FRENCH RIVER AT NORTH GROSVENORDALE,1125100,41.97846389,-71.90051389,2024-04-21 15:28:16 UTC,77.7733368,1.0,1.0,0.0
FRENCH RIVER AT NORTH GROSVENORDALE,1125100,41.97846389,-71.90051389,2024-05-22 21:09:33 UTC,75.6529155,0.0,0.0,0.0
FRENCH RIVER AT NORTH GROSVENORDALE,1125100,41.97846389,-71.90051389,2024-08-23 14:24:11 UTC,77.6898316,0.0,0.0,0.0
GATE CREEK AT VIDA,14163000,44.1460861,-122.5730333,2024-03-26 23:22:56 UTC,218.7634727,0.0,0.0,0.0
GATE CREEK AT VIDA,14163000,44.1460861,-122.5730333,2024-03-30 21:47:23 UTC,220.6579789,0.0,0.0,0.0
GATE CREEK AT VIDA,14163000,44.1460861,-122.5730333,2024-04-21 18:32:59 UTC,219.7229181,0.0,0.0,0.0
GATE CREEK AT VIDA,14163000,44.1460861,-122.5730333,2024-07-28 22:18:22 UTC,219.0270906,0.0,0.0,0.0
GATE CREEK AT VIDA,14163000,44.1460861,-122.5730333,2024-08-01 20:41:02 UTC,219.9459169,0.0,0.0,0.0
GATE CREEK AT VIDA,14163000,44.1460861,-122.5730333,2024-08-05 19:05:54 UTC,221.4384359,0.0,0.0,0.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2022-08-20 19:22:56 UTC,2543.8823116,0.0,1.0,0.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2023-01-30 20:27:47 UTC,2543.8815645,0.0,0.0,1.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2023-02-03 18:50:01 UTC,2543.8820225,0.0,0.0,0.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2023-03-29 21:27:54 UTC,2543.8818534,0.0,0.0,0.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2023-04-02 19:53:26 UTC,2543.8815366,0.0,0.0,0.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2023-04-06 18:18:42 UTC,2543.8808791,0.0,0.0,0.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2023-04-18 20:01:06 UTC,2543.8817493,0.0,0.0,0.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2023-05-29 21:18:59 UTC,2543.8816019,0.0,0.0,1.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2023-06-25 17:08:14 UTC,2543.8811724,0.0,0.0,1.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2023-08-09 16:53:50 UTC,2543.8812895,0.0,0.0,0.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2023-10-02 19:25:02 UTC,2543.8816116,0.0,0.0,1.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2023-10-14 21:04:51 UTC,2543.8821433,0.0,0.0,0.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2024-04-15 20:15:36 UTC,2543.8815525,0.0,0.0,1.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2024-05-21 23:30:14 UTC,2543.8820965,0.0,0.0,1.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2024-06-09 22:28:34 UTC,2543.8813891,0.0,0.0,1.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2024-08-01 19:06:27 UTC,2543.8810955,0.0,0.0,0.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2024-08-05 17:31:12 UTC,2543.8813405,0.0,0.0,1.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2024-08-17 19:11:09 UTC,2543.8820956,0.0,0.0,1.0
GRAND LAKE AT GRAND LAKE,9013900,40.2433333,-105.8130556,2024-10-02 18:30:10 UTC,2543.8813436,0.0,0.0,1.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2022-08-20 19:22:56 UTC,2543.8679949,0.0,1.0,0.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2023-01-30 20:27:47 UTC,2543.8670722,0.0,0.0,1.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2023-02-03 18:50:01 UTC,2543.8672526,0.0,0.0,0.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2023-03-29 21:27:54 UTC,2543.8670962,0.0,0.0,0.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2023-04-02 19:53:26 UTC,2543.8672342,0.0,0.0,0.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2023-04-06 18:18:42 UTC,2543.8676402,0.0,0.0,0.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2023-04-18 20:01:06 UTC,2543.8671663,0.0,0.0,0.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2023-05-29 21:18:59 UTC,2543.8673351,0.0,0.0,1.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2023-06-25 17:08:14 UTC,2543.8677704,0.0,0.0,1.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2023-08-09 16:53:50 UTC,2543.8674614,0.0,0.0,1.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2023-10-02 19:25:02 UTC,2543.8669375,0.0,0.0,1.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2023-10-14 21:04:51 UTC,2543.86776,0.0,0.0,0.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2024-04-15 20:15:36 UTC,2543.8671403,0.0,0.0,1.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2024-05-21 23:30:14 UTC,2543.8673592,0.0,0.0,1.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2024-06-09 22:28:34 UTC,2543.8679003,0.0,0.0,1.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2024-08-01 19:06:27 UTC,2543.8664551,0.0,0.0,0.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2024-08-05 17:31:12 UTC,2543.8666922,0.0,0.0,1.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2024-08-17 19:11:09 UTC,2543.8675326,0.0,0.0,1.0
GRAND LAKE NR ADAMS TUNNEL W. PORTAL,4.01428E14,40.2411111,-105.8044444,2024-10-02 18:30:10 UTC,2543.8667644,0.0,0.0,1.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2022-08-20 19:22:56 UTC,2549.9008145,0.0,0.0,1.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2023-01-30 20:27:47 UTC,2549.0573803,0.0,0.0,1.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2023-02-03 18:50:01 UTC,2549.9005228,0.0,0.0,0.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2023-03-29 21:27:54 UTC,2550.6367025,0.0,0.0,0.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2023-04-02 19:53:26 UTC,2549.4779767,0.0,0.0,0.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2023-04-06 18:18:42 UTC,2549.9009525,0.0,0.0,0.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2023-04-18 20:01:06 UTC,2549.9205531,0.0,0.0,0.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2023-05-29 21:18:59 UTC,2550.0840046,0.0,0.0,1.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2023-06-25 17:08:14 UTC,2550.3284448,0.0,0.0,0.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2023-08-09 16:53:50 UTC,2549.9009193,0.0,0.0,0.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2023-10-02 19:25:02 UTC,2550.0854464,1.0,1.0,0.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2023-10-14 21:04:51 UTC,2549.9007887,0.0,0.0,0.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2024-05-21 23:30:14 UTC,2549.3509538,0.0,0.0,1.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2024-06-09 22:28:34 UTC,2550.0283846,1.0,1.0,0.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2024-08-01 19:06:27 UTC,2550.2503653,0.0,0.0,0.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2024-08-05 17:31:12 UTC,2550.0323689,0.0,0.0,0.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2024-08-17 19:11:09 UTC,2549.9010006,0.0,0.0,0.0
GRAND LAKE OUTLET AT GRAND LAKE,9014000,40.24474444,-105.82615,2024-10-02 18:30:10 UTC,2549.9008978,0.0,0.0,0.0
GRAND LAKE OUTLET BLW CHIPMUNK LN AT GRAND LK,9014050,40.2461111,-105.8288333,2022-08-20 19:22:56 UTC,2546.7122609,0.0,0.0,0.0
GRAND LAKE OUTLET BLW CHIPMUNK LN AT GRAND LK,9014050,40.2461111,-105.8288333,2023-01-30 20:27:47 UTC,2546.4281853,0.0,0.0,1.0
GRAND LAKE OUTLET BLW CHIPMUNK LN AT GRAND LK,9014050,40.2461111,-105.8288333,2023-02-03 18:50:01 UTC,2547.0361284,0.0,0.0,0.0
GRAND LAKE OUTLET BLW CHIPMUNK LN AT GRAND LK,9014050,40.2461111,-105.8288333,2023-03-29 21:27:54 UTC,2546.730793,0.0,0.0,0.0
GRAND LAKE OUTLET BLW CHIPMUNK LN AT GRAND LK,9014050,40.2461111,-105.8288333,2023-04-02 19:53:26 UTC,2548.0740812,0.0,0.0,0.0
GRAND LAKE OUTLET BLW CHIPMUNK LN AT GRAND LK,9014050,40.2461111,-105.8288333,2023-04-06 18:18:42 UTC,2547.2338172,0.0,0.0,0.0
GRAND LAKE OUTLET BLW CHIPMUNK LN AT GRAND LK,9014050,40.2461111,-105.8288333,2023-04-18 20:01:06 UTC,2549.0296376,0.0,0.0,0.0
GRAND LAKE OUTLET BLW CHIPMUNK LN AT GRAND LK,9014050,40.2461111,-105.8288333,2023-05-29 21:18:59 UTC,2546.9611658,0.0,0.0,1.0
GRAND LAKE OUTLET BLW CHIPMUNK LN AT GRAND LK,9014050,40.2461111,-105.8288333,2023-06-25 17:08:14 UTC,2549.2940693,0.0,0.0,0.0
GRAND LAKE OUTLET BLW CHIPMUNK LN AT GRAND LK,9014050,40.2461111,-105.8288333,2023-08-09 16:53:50 UTC,2548.6509062,0.0,0.0,0.0
GRAND LAKE OUTLET BLW CHIPMUNK LN AT GRAND LK,9014050,40.2461111,-105.8288333,2023-10-02 19:25:02 UTC,2546.7136964,1.0,1.0,0.0
GRAND LAKE OUTLET BLW CHIPMUNK LN AT GRAND LK,9014050,40.2461111,-105.8288333,2023-10-14 21:04:51 UTC,2546.8333051,0.0,0.0,0.0
