Category,ID,Latitude,Longitude,Date,elev,cirrus_flag,cloud_flag,water_flag
CLEAR LK A MOORING OA-09 NR CLEARLAKE OAKS CA,390029122410601,39.0058222,-122.6852528,2023-07-30 21:41:31 UTC,373.5131454,0.0,0.0,1.0
CLEAR LK A MOORING OA-09 NR CLEARLAKE OAKS CA,390029122410601,39.0058222,-122.6852528,2023-08-22 19:25:07 UTC,373.5140439,0.0,0.0,1.0
CLEAR LK A MOORING OA-09 NR CLEARLAKE OAKS CA,390029122410601,39.0058222,-122.6852528,2024-02-18 20:07:25 UTC,373.5136879,0.0,0.0,1.0
CLEAR LK A MOORING OA-09 NR CLEARLAKE OAKS CA,390029122410601,39.0058222,-122.6852528,2024-08-10 23:11:08 UTC,373.5138196,0.0,0.0,1.0
CLEAR LK A MOORING OA-10 NR CLEARLAKE OAKS CA,390021122404001,39.00507778,-122.6773556,2022-08-13 23:23:31 UTC,373.5105223,0.0,0.0,1.0
CLEAR LK A MOORING OA-10 NR CLEARLAKE OAKS CA,390021122404001,39.00507778,-122.6773556,2023-04-15 22:23:21 UTC,373.5100258,0.0,0.0,1.0
CLEAR LK A MOORING OA-10 NR CLEARLAKE OAKS CA,390021122404001,39.00507778,-122.6773556,2023-06-22 19:31:38 UTC,373.5101393,0.0,0.0,0.0
CLEAR LK A MOORING OA-10 NR CLEARLAKE OAKS CA,390021122404001,39.00507778,-122.6773556,2023-07-26 23:17:51 UTC,373.510404,0.0,0.0,1.0
CLEAR LK A MOORING OA-10 NR CLEARLAKE OAKS CA,390021122404001,39.00507778,-122.6773556,2023-07-30 21:41:31 UTC,373.5103389,0.0,0.0,1.0
CLEAR LK A MOORING OA-10 NR CLEARLAKE OAKS CA,390021122404001,39.00507778,-122.6773556,2023-08-22 19:25:07 UTC,373.5109425,0.0,0.0,1.0
CLEAR LK A MOORING OA-10 NR CLEARLAKE OAKS CA,390021122404001,39.00507778,-122.6773556,2024-02-18 20:07:25 UTC,373.5106738,0.0,0.0,1.0
CLEAR LK A MOORING OA-10 NR CLEARLAKE OAKS CA,390021122404001,39.00507778,-122.6773556,2024-08-10 23:11:08 UTC,373.5106644,0.0,0.0,1.0
CLEAR LK A MOORING OA-11-Z A CLEARLAKE OAKS CA,390043122401901,39.01195556,-122.6721889,2022-08-13 23:23:31 UTC,373.5232052,0.0,0.0,1.0
CLEAR LK A MOORING OA-11-Z A CLEARLAKE OAKS CA,390043122401901,39.01195556,-122.6721889,2023-04-15 22:23:21 UTC,373.5231916,0.0,0.0,1.0
CLEAR LK A MOORING OA-11-Z A CLEARLAKE OAKS CA,390043122401901,39.01195556,-122.6721889,2023-06-22 19:31:38 UTC,373.5237308,0.0,0.0,0.0
CLEAR LK A MOORING OA-11-Z A CLEARLAKE OAKS CA,390043122401901,39.01195556,-122.6721889,2023-07-26 23:17:51 UTC,373.5222398,0.0,0.0,1.0
CLEAR LK A MOORING OA-11-Z A CLEARLAKE OAKS CA,390043122401901,39.01195556,-122.6721889,2023-07-30 21:41:31 UTC,373.5224044,0.0,0.0,1.0
CLEAR LK A MOORING OA-11-Z A CLEARLAKE OAKS CA,390043122401901,39.01195556,-122.6721889,2023-08-22 19:25:07 UTC,373.5234227,0.0,0.0,1.0
CLEAR LK A MOORING OA-11-Z A CLEARLAKE OAKS CA,390043122401901,39.01195556,-122.6721889,2024-02-18 20:07:25 UTC,373.5231806,0.0,0.0,1.0
CLEAR LK A MOORING OA-11-Z A CLEARLAKE OAKS CA,390043122401901,39.01195556,-122.6721889,2024-08-10 23:11:08 UTC,373.5238377,0.0,0.0,1.0
CLEAR LK A MOORING OA-14-Z NR CLEARLAKE OAKS CA,390008122402501,39.0023722,-122.6738778,2022-08-13 23:23:31 UTC,373.5037272,0.0,0.0,1.0
CLEAR LK A MOORING OA-14-Z NR CLEARLAKE OAKS CA,390008122402501,39.0023722,-122.6738778,2023-04-15 22:23:21 UTC,373.5050227,0.0,0.0,1.0
CLEAR LK A MOORING OA-14-Z NR CLEARLAKE OAKS CA,390008122402501,39.0023722,-122.6738778,2023-06-22 19:31:38 UTC,373.5041955,0.0,0.0,0.0
CLEAR LK A MOORING OA-14-Z NR CLEARLAKE OAKS CA,390008122402501,39.0023722,-122.6738778,2023-07-26 23:17:51 UTC,373.5045015,0.0,0.0,1.0
CLEAR LK A MOORING OA-14-Z NR CLEARLAKE OAKS CA,390008122402501,39.0023722,-122.6738778,2023-07-30 21:41:31 UTC,373.5032279,0.0,0.0,1.0
CLEAR LK A MOORING OA-14-Z NR CLEARLAKE OAKS CA,390008122402501,39.0023722,-122.6738778,2023-08-22 19:25:07 UTC,373.5041507,0.0,0.0,1.0
CLEAR LK A MOORING OA-14-Z NR CLEARLAKE OAKS CA,390008122402501,39.0023722,-122.6738778,2024-02-18 20:07:25 UTC,373.5047351,0.0,0.0,1.0
CLEAR LK A MOORING OA-14-Z NR CLEARLAKE OAKS CA,390008122402501,39.0023722,-122.6738778,2024-08-10 23:11:08 UTC,373.5047064,0.0,0.0,1.0
CLEAR LK A MOORING OA-NA-02 A GLENHAVEN CA,390132122443301,39.02561389,-122.7426167,2022-08-13 23:23:31 UTC,373.5611805,0.0,0.0,1.0
CLEAR LK A MOORING OA-NA-02 A GLENHAVEN CA,390132122443301,39.02561389,-122.7426167,2023-04-15 22:23:21 UTC,373.5611653,0.0,0.0,1.0
CLEAR LK A MOORING OA-NA-02 A GLENHAVEN CA,390132122443301,39.02561389,-122.7426167,2023-06-22 19:31:38 UTC,373.5608089,0.0,0.0,0.0
CLEAR LK A MOORING OA-NA-02 A GLENHAVEN CA,390132122443301,39.02561389,-122.7426167,2023-07-26 23:17:51 UTC,373.561192,0.0,0.0,1.0
CLEAR LK A MOORING OA-NA-02 A GLENHAVEN CA,390132122443301,39.02561389,-122.7426167,2023-07-30 21:41:31 UTC,373.5606823,0.0,0.0,1.0
CLEAR LK A MOORING OA-NA-02 A GLENHAVEN CA,390132122443301,39.02561389,-122.7426167,2023-08-22 19:25:07 UTC,373.5614823,0.0,0.0,1.0
CLEAR LK A MOORING OA-NA-02 A GLENHAVEN CA,390132122443301,39.02561389,-122.7426167,2024-02-18 20:07:25 UTC,373.5609065,0.0,0.0,1.0
CLEAR LK A MOORING OA-NA-02 A GLENHAVEN CA,390132122443301,39.02561389,-122.7426167,2024-08-10 23:11:08 UTC,373.56099,0.0,0.0,1.0
CLEAR LK A MOORING UA-01 NR SODA BAY CA,390126122471701,39.02399444,-122.787986,2022-08-13 23:23:31 UTC,373.5554882,0.0,0.0,1.0
CLEAR LK A MOORING UA-01 NR SODA BAY CA,390126122471701,39.02399444,-122.787986,2023-04-15 22:23:21 UTC,373.5557115,0.0,0.0,1.0
CLEAR LK A MOORING UA-01 NR SODA BAY CA,390126122471701,39.02399444,-122.787986,2023-06-22 19:31:38 UTC,373.5550028,0.0,0.0,1.0
CLEAR LK A MOORING UA-01 NR SODA BAY CA,390126122471701,39.02399444,-122.787986,2023-07-26 23:17:51 UTC,373.5538192,0.0,0.0,1.0
CLEAR LK A MOORING UA-01 NR SODA BAY CA,390126122471701,39.02399444,-122.787986,2023-07-30 21:41:31 UTC,373.5545987,0.0,0.0,1.0
CLEAR LK A MOORING UA-01 NR SODA BAY CA,390126122471701,39.02399444,-122.787986,2023-08-22 19:25:07 UTC,373.5547354,0.0,0.0,0.0
CLEAR LK A MOORING UA-01 NR SODA BAY CA,390126122471701,39.02399444,-122.787986,2024-02-18 20:07:25 UTC,373.55594,0.0,0.0,1.0
CLEAR LK A MOORING UA-01 NR SODA BAY CA,390126122471701,39.02399444,-122.787986,2024-06-10 16:43:58 UTC,373.5541983,0.0,0.0,1.0
CLEAR LK A MOORING UA-01 NR SODA BAY CA,390126122471701,39.02399444,-122.787986,2024-08-10 23:11:08 UTC,373.5548813,0.0,0.0,1.0
CLEAR LK A MOORING UA-06 NR LUCERNE CA,390340122490101,39.06099444,-122.816986,2022-08-13 23:23:31 UTC,373.6231309,0.0,0.0,1.0
CLEAR LK A MOORING UA-06 NR LUCERNE CA,390340122490101,39.06099444,-122.816986,2023-04-15 22:23:21 UTC,373.6227296,0.0,0.0,1.0
CLEAR LK A MOORING UA-06 NR LUCERNE CA,390340122490101,39.06099444,-122.816986,2023-06-22 19:31:38 UTC,373.6234725,0.0,0.0,0.0
CLEAR LK A MOORING UA-06 NR LUCERNE CA,390340122490101,39.06099444,-122.816986,2023-07-26 23:17:51 UTC,373.6226401,0.0,0.0,1.0
CLEAR LK A MOORING UA-06 NR LUCERNE CA,390340122490101,39.06099444,-122.816986,2023-07-30 21:41:31 UTC,373.6226711,0.0,0.0,1.0
CLEAR LK A MOORING UA-06 NR LUCERNE CA,390340122490101,39.06099444,-122.816986,2023-08-22 19:25:07 UTC,373.6230517,0.0,0.0,1.0
CLEAR LK A MOORING UA-06 NR LUCERNE CA,390340122490101,39.06099444,-122.816986,2024-02-18 20:07:25 UTC,373.6233076,0.0,0.0,1.0
CLEAR LK A MOORING UA-06 NR LUCERNE CA,390340122490101,39.06099444,-122.816986,2024-06-10 16:43:58 UTC,373.6224273,0.0,0.0,1.0
CLEAR LK A MOORING UA-06 NR LUCERNE CA,390340122490101,39.06099444,-122.816986,2024-08-10 23:11:08 UTC,373.6231163,0.0,0.0,1.0
CLEAR LK A MOORING UA-08 NR NICE CA,390538122504901,39.09399444,-122.846986,2022-08-13 23:23:31 UTC,373.6856179,0.0,0.0,1.0
CLEAR LK A MOORING UA-08 NR NICE CA,390538122504901,39.09399444,-122.846986,2023-04-15 22:23:21 UTC,373.6848701,0.0,0.0,1.0
CLEAR LK A MOORING UA-08 NR NICE CA,390538122504901,39.09399444,-122.846986,2023-06-22 19:31:38 UTC,373.6861345,0.0,0.0,0.0
CLEAR LK A MOORING UA-08 NR NICE CA,390538122504901,39.09399444,-122.846986,2023-07-26 23:17:51 UTC,373.6845157,0.0,0.0,1.0
CLEAR LK A MOORING UA-08 NR NICE CA,390538122504901,39.09399444,-122.846986,2023-07-30 21:41:31 UTC,373.6849625,0.0,0.0,1.0
CLEAR LK A MOORING UA-08 NR NICE CA,390538122504901,39.09399444,-122.846986,2023-08-22 19:25:07 UTC,373.6855239,0.0,0.0,1.0
CLEAR LK A MOORING UA-08 NR NICE CA,390538122504901,39.09399444,-122.846986,2024-02-18 20:07:25 UTC,373.6849037,0.0,0.0,1.0
CLEAR LK A MOORING UA-08 NR NICE CA,390538122504901,39.09399444,-122.846986,2024-06-10 16:43:58 UTC,373.6853076,0.0,0.0,1.0
CLEAR LK A MOORING UA-08 NR NICE CA,390538122504901,39.09399444,-122.846986,2024-08-10 23:11:08 UTC,373.6855523,0.0,0.0,1.0
CLEAR LK A SULPHUR BANK MINE NR CLEARLAKE OAKS CA,390010122401401,39.00265278,-122.6705306,2022-08-13 23:23:31 UTC,373.5851988,0.0,0.0,0.0
CLEAR LK A SULPHUR BANK MINE NR CLEARLAKE OAKS CA,390010122401401,39.00265278,-122.6705306,2023-04-15 22:23:21 UTC,373.7450236,0.0,0.0,0.0
CLEAR LK A SULPHUR BANK MINE NR CLEARLAKE OAKS CA,390010122401401,39.00265278,-122.6705306,2023-06-22 19:31:38 UTC,376.6303381,0.0,0.0,0.0
CLEAR LK A SULPHUR BANK MINE NR CLEARLAKE OAKS CA,390010122401401,39.00265278,-122.6705306,2023-07-26 23:17:51 UTC,375.2561049,0.0,0.0,0.0
CLEAR LK A SULPHUR BANK MINE NR CLEARLAKE OAKS CA,390010122401401,39.00265278,-122.6705306,2023-07-30 21:41:31 UTC,378.2594522,0.0,0.0,0.0
CLEAR LK A SULPHUR BANK MINE NR CLEARLAKE OAKS CA,390010122401401,39.00265278,-122.6705306,2023-08-22 19:25:07 UTC,374.4729382,0.0,0.0,0.0
CLEAR LK A SULPHUR BANK MINE NR CLEARLAKE OAKS CA,390010122401401,39.00265278,-122.6705306,2024-02-18 20:07:25 UTC,378.5796496,0.0,0.0,1.0
CLEAR LK A SULPHUR BANK MINE NR CLEARLAKE OAKS CA,390010122401401,39.00265278,-122.6705306,2024-08-10 23:11:08 UTC,379.4547606,0.0,0.0,0.0
CONNECTICUT RIVER AT ESSEX,01194750,41.3514833,-72.3843667,2023-04-16 18:29:31 UTC,-31.1231088,0.0,0.0,1.0
CONNECTICUT RIVER AT ESSEX,01194750,41.3514833,-72.3843667,2023-06-07 15:42:26 UTC,-31.123435,0.0,0.0,0.0
CONNECTICUT RIVER AT ESSEX,01194750,41.3514833,-72.3843667,2023-06-23 15:37:29 UTC,-28.696414,0.0,0.0,1.0
CONNECTICUT RIVER AT ESSEX,01194750,41.3514833,-72.3843667,2024-04-13 18:44:37 UTC,-31.1223516,0.0,0.0,1.0
CONNECTICUT RIVER AT ESSEX,01194750,41.3514833,-72.3843667,2024-08-15 17:40:15 UTC,-31.1232765,0.0,0.0,0.0
CONNECTICUT RIVER AT OLD LYME,01194796,41.31248747,-72.3459005,2023-04-16 18:29:31 UTC,-31.2626999,0.0,0.0,1.0
CONNECTICUT RIVER AT OLD LYME,01194796,41.31248747,-72.3459005,2023-06-07 15:42:26 UTC,-31.2634121,0.0,0.0,0.0
CONNECTICUT RIVER AT OLD LYME,01194796,41.31248747,-72.3459005,2023-06-23 15:37:29 UTC,-31.0244898,0.0,0.0,1.0
CONNECTICUT RIVER AT OLD LYME,01194796,41.31248747,-72.3459005,2024-04-13 18:44:37 UTC,-31.2628789,0.0,0.0,1.0
CONNECTICUT RIVER AT OLD LYME,01194796,41.31248747,-72.3459005,2024-08-15 17:40:15 UTC,-30.9716378,0.0,0.0,0.0
Caesar Creek Lake below SR73 near Harveysburg OH,393023084022300,39.50638889,-84.0397222,2023-06-17 18:50:36 UTC,224.8397913,0.0,0.0,0.0
Caesar Creek Lake below SR73 near Harveysburg OH,393023084022300,39.50638889,-84.0397222,2023-08-05 16:57:21 UTC,224.8388605,0.0,0.0,0.0
Caesar Creek Lake below SR73 near Harveysburg OH,393023084022300,39.50638889,-84.0397222,2023-08-13 20:14:51 UTC,224.8385846,0.0,0.0,0.0
Caesar Creek Lake below SR73 near Harveysburg OH,393023084022300,39.50638889,-84.0397222,2024-02-13 19:25:21 UTC,224.8395723,0.0,0.0,1.0
Caesar Creek Lake below SR73 near Harveysburg OH,393023084022300,39.50638889,-84.0397222,2024-03-30 18:39:39 UTC,224.8392877,0.0,0.0,1.0
Caesar Creek Lake below SR73 near Harveysburg OH,393023084022300,39.50638889,-84.0397222,2024-04-22 16:14:27 UTC,224.8387732,0.0,0.0,1.0
Caesar Creek Lake below SR73 near Harveysburg OH,393023084022300,39.50638889,-84.0397222,2024-08-05 15:57:58 UTC,224.8384656,0.0,0.0,0.0
Caesar Creek Lake below SR73 near Harveysburg OH,393023084022300,39.50638889,-84.0397222,2024-09-28 18:33:29 UTC,224.8390498,0.0,0.0,1.0
Caesar Creek Lake near Trace Run nr Harveysburg OH,393118084000600,39.52166667,-84.0016667,2023-06-17 18:50:36 UTC,224.9083144,0.0,0.0,0.0
Caesar Creek Lake near Trace Run nr Harveysburg OH,393118084000600,39.52166667,-84.0016667,2023-08-05 16:57:21 UTC,224.9087193,0.0,0.0,0.0
Caesar Creek Lake near Trace Run nr Harveysburg OH,393118084000600,39.52166667,-84.0016667,2023-08-13 20:14:51 UTC,224.9092914,0.0,0.0,0.0
Caesar Creek Lake near Trace Run nr Harveysburg OH,393118084000600,39.52166667,-84.0016667,2024-02-13 19:25:21 UTC,224.9084352,0.0,0.0,1.0
Caesar Creek Lake near Trace Run nr Harveysburg OH,393118084000600,39.52166667,-84.0016667,2024-03-30 18:39:39 UTC,224.9078859,0.0,0.0,1.0
Caesar Creek Lake near Trace Run nr Harveysburg OH,393118084000600,39.52166667,-84.0016667,2024-04-22 16:14:27 UTC,224.908155,0.0,0.0,1.0
Caesar Creek Lake near Trace Run nr Harveysburg OH,393118084000600,39.52166667,-84.0016667,2024-08-05 15:57:58 UTC,224.9088795,0.0,0.0,0.0
Caesar Creek Lake near Trace Run nr Harveysburg OH,393118084000600,39.52166667,-84.0016667,2024-09-28 18:33:29 UTC,224.9084644,0.0,1.0,0.0
Caesar Creek Lake nr CCSP beach nr Harveysburg OH,393039084005300,39.5108333,-84.0147222,2023-06-17 18:50:36 UTC,224.8768921,0.0,0.0,0.0
Caesar Creek Lake nr CCSP beach nr Harveysburg OH,393039084005300,39.5108333,-84.0147222,2023-08-05 16:57:21 UTC,224.8771833,0.0,0.0,0.0
Caesar Creek Lake nr CCSP beach nr Harveysburg OH,393039084005300,39.5108333,-84.0147222,2023-08-13 20:14:51 UTC,224.8775188,0.0,0.0,0.0
Caesar Creek Lake nr CCSP beach nr Harveysburg OH,393039084005300,39.5108333,-84.0147222,2024-02-13 19:25:21 UTC,224.8772087,0.0,0.0,0.0
Caesar Creek Lake nr CCSP beach nr Harveysburg OH,393039084005300,39.5108333,-84.0147222,2024-03-30 18:39:39 UTC,224.8772638,0.0,0.0,1.0
Caesar Creek Lake nr CCSP beach nr Harveysburg OH,393039084005300,39.5108333,-84.0147222,2024-04-22 16:14:27 UTC,224.8773643,0.0,0.0,1.0
Caesar Creek Lake nr CCSP beach nr Harveysburg OH,393039084005300,39.5108333,-84.0147222,2024-08-05 15:57:58 UTC,224.8769703,0.0,0.0,0.0
Caesar Creek Lake nr CCSP beach nr Harveysburg OH,393039084005300,39.5108333,-84.0147222,2024-09-28 18:33:29 UTC,224.8765254,0.0,0.0,1.0
Caesar Creek Lake nr Center Rd near Harveysburg OH,393217083593700,39.5381583,-83.9936111,2023-06-17 18:50:36 UTC,224.9388877,0.0,0.0,0.0
Caesar Creek Lake nr Center Rd near Harveysburg OH,393217083593700,39.5381583,-83.9936111,2023-08-05 16:57:21 UTC,224.9393042,0.0,0.0,0.0
Caesar Creek Lake nr Center Rd near Harveysburg OH,393217083593700,39.5381583,-83.9936111,2023-08-13 20:14:51 UTC,224.9390848,0.0,0.0,0.0
Caesar Creek Lake nr Center Rd near Harveysburg OH,393217083593700,39.5381583,-83.9936111,2024-02-13 19:25:21 UTC,224.9391924,0.0,0.0,1.0
Caesar Creek Lake nr Center Rd near Harveysburg OH,393217083593700,39.5381583,-83.9936111,2024-03-30 18:39:39 UTC,224.9394613,0.0,0.0,1.0
Caesar Creek Lake nr Center Rd near Harveysburg OH,393217083593700,39.5381583,-83.9936111,2024-04-22 16:14:27 UTC,224.939304,0.0,0.0,1.0
Caesar Creek Lake nr Center Rd near Harveysburg OH,393217083593700,39.5381583,-83.9936111,2024-08-05 15:57:58 UTC,224.939222,0.0,0.0,0.0
Caesar Creek Lake nr Center Rd near Harveysburg OH,393217083593700,39.5381583,-83.9936111,2024-09-28 18:33:29 UTC,224.9387533,0.0,0.0,0.0
DANVERS RIVER AT BEVERLY PIER AT BEVERLY MA,423223070531001,42.53975,-70.88615,2023-02-04 16:31:21 UTC,-27.9426453,0.0,0.0,1.0
DANVERS RIVER AT BEVERLY PIER AT BEVERLY MA,423223070531001,42.53975,-70.88615,2023-04-07 15:59:59 UTC,-27.9366975,0.0,0.0,1.0
DANVERS RIVER AT BEVERLY PIER AT BEVERLY MA,423223070531001,42.53975,-70.88615,2023-06-16 18:04:03 UTC,-27.941613,0.0,0.0,0.0
DANVERS RIVER AT BEVERLY PIER AT BEVERLY MA,423223070531001,42.53975,-70.88615,2023-08-12 19:27:43 UTC,-24.3266139,0.0,0.0,1.0
DANVERS RIVER AT BEVERLY PIER AT BEVERLY MA,423223070531001,42.53975,-70.88615,2023-08-20 16:18:39 UTC,-27.2392818,0.0,0.0,0.0
DANVERS RIVER AT BEVERLY PIER AT BEVERLY MA,423223070531001,42.53975,-70.88615,2023-10-07 15:30:13 UTC,-27.6723717,0.0,0.0,1.0
DANVERS RIVER AT BEVERLY PIER AT BEVERLY MA,423223070531001,42.53975,-70.88615,2024-04-08 14:41:05 UTC,-27.9427808,0.0,0.0,1.0
DANVERS RIVER AT BEVERLY PIER AT BEVERLY MA,423223070531001,42.53975,-70.88615,2024-05-22 21:09:45 UTC,-27.7254209,0.0,0.0,0.0
DANVERS RIVER AT BEVERLY PIER AT BEVERLY MA,423223070531001,42.53975,-70.88615,2024-08-12 18:28:53 UTC,-27.8923302,0.0,0.0,1.0
DETROIT LAKE AT LOG BOOM BEHIND DETROIT DAM,444306122144600,44.7183194,-122.2461389,2024-03-26 23:23:08 UTC,433.7692233,0.0,0.0,1.0
DETROIT LAKE AT LOG BOOM BEHIND DETROIT DAM,444306122144600,44.7183194,-122.2461389,2024-07-28 22:18:22 UTC,433.7678975,0.0,0.0,0.0
DETROIT LAKE AT LOG BOOM BEHIND DETROIT DAM,444306122144600,44.7183194,-122.2461389,2024-08-12 21:33:43 UTC,433.7682552,0.0,0.0,1.0
Deal Lake 150 ft east of Main St at Interlaken NJ,401352074002701,40.23116667,-74.0075556,2024-04-20 16:17:04 UTC,-30.2835983,0.0,0.0,1.0
Deal Lake 150 ft east of Main St at Interlaken NJ,401352074002701,40.23116667,-74.0075556,2024-04-24 14:37:48 UTC,-29.5110822,0.0,0.0,0.0
Deal Lake 150 ft east of Main St at Interlaken NJ,401352074002701,40.23116667,-74.0075556,2024-06-22 15:19:28 UTC,-33.4896264,0.0,0.0,0.0
Deal Lake 150 ft east of Main St at Interlaken NJ,401352074002701,40.23116667,-74.0075556,2024-06-26 13:43:41 UTC,-33.4897437,0.0,0.0,0.0
Deal Lake at Flume House at Asbury Park NJ,401350073595201,40.2305833,-73.9977222,2024-04-20 16:17:04 UTC,-29.8486941,0.0,0.0,1.0
Deal Lake at Flume House at Asbury Park NJ,401350073595201,40.2305833,-73.9977222,2024-04-24 14:37:48 UTC,-30.4886175,0.0,0.0,1.0
Deal Lake at Flume House at Asbury Park NJ,401350073595201,40.2305833,-73.9977222,2024-06-22 15:19:28 UTC,-33.4887692,0.0,0.0,0.0
Deal Lake at Flume House at Asbury Park NJ,401350073595201,40.2305833,-73.9977222,2024-06-26 13:43:41 UTC,-33.4888484,0.0,0.0,0.0
Deal Lake at Sunset Ave at Asbury Park NJ,401345074010601,40.22930556,-74.0182222,2024-04-20 16:17:04 UTC,-30.4943311,0.0,0.0,1.0
Deal Lake at Sunset Ave at Asbury Park NJ,401345074010601,40.22930556,-74.0182222,2024-04-24 14:37:48 UTC,-30.4942228,0.0,0.0,0.0
Deal Lake at Sunset Ave at Asbury Park NJ,401345074010601,40.22930556,-74.0182222,2024-06-22 15:19:28 UTC,-33.4941306,0.0,0.0,0.0
Deal Lake at Sunset Ave at Asbury Park NJ,401345074010601,40.22930556,-74.0182222,2024-06-26 13:43:41 UTC,-33.4942663,0.0,0.0,0.0
Deal lake DS of Park Ave at Asbury Park NJ,401349074000601,40.23030556,-74.0015833,2024-04-20 16:17:04 UTC,-30.4896162,0.0,0.0,1.0
Deal lake DS of Park Ave at Asbury Park NJ,401349074000601,40.23030556,-74.0015833,2024-04-24 14:37:48 UTC,-30.4895904,0.0,0.0,0.0
Deal lake DS of Park Ave at Asbury Park NJ,401349074000601,40.23030556,-74.0015833,2024-06-22 15:19:28 UTC,-33.4894395,0.0,0.0,0.0
Deal lake DS of Park Ave at Asbury Park NJ,401349074000601,40.23030556,-74.0015833,2024-06-26 13:43:41 UTC,-33.4897852,0.0,0.0,0.0
Deal lake at Railroad Bridge at Asbury Park NJ,401347074003501,40.2296111,-74.00977778,2024-04-20 16:17:04 UTC,-30.4788039,0.0,0.0,1.0
Deal lake at Railroad Bridge at Asbury Park NJ,401347074003501,40.2296111,-74.00977778,2024-04-24 14:37:48 UTC,-30.4533141,0.0,0.0,0.0
Deal lake at Railroad Bridge at Asbury Park NJ,401347074003501,40.2296111,-74.00977778,2024-06-22 15:19:28 UTC,-33.491924,0.0,0.0,0.0
Deal lake at Railroad Bridge at Asbury Park NJ,401347074003501,40.2296111,-74.00977778,2024-06-26 13:43:41 UTC,-33.4920387,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2023-03-27 23:01:16 UTC,-30.6563402,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2023-05-27 22:53:15 UTC,-30.6503881,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2023-08-03 20:04:36 UTC,-30.6562734,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2023-08-07 18:27:32 UTC,-30.6566531,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2023-08-14 22:34:41 UTC,-30.6552333,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2023-08-18 21:00:19 UTC,-30.6550072,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2023-08-22 19:25:19 UTC,-30.6551697,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2024-01-30 20:47:18 UTC,-30.6348198,0.0,0.0,1.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2024-02-03 19:12:40 UTC,-30.4710015,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2024-02-18 20:07:36 UTC,-30.6555096,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2024-03-24 23:21:06 UTC,-30.6245289,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2024-03-28 21:46:00 UTC,-30.6559225,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2024-07-30 20:39:50 UTC,-30.6565667,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2024-08-03 19:04:15 UTC,-30.6563176,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2024-08-10 23:11:20 UTC,-30.6555191,0.0,0.0,0.0
FIRST MALLARD BRANCH NR FAIRFIELD CA,381142122015801,38.19489444,-122.0328139,2024-09-26 21:39:56 UTC,-30.6556888,0.0,0.0,0.0
FLAX POND AT OLD FIELD NY,01304057,40.9628611,-73.1431667,2023-06-07 15:42:14 UTC,-31.2641589,0.0,0.0,0.0
FLAX POND AT OLD FIELD NY,01304057,40.9628611,-73.1431667,2023-06-19 17:15:13 UTC,-30.5291674,0.0,0.0,0.0
FLAX POND AT OLD FIELD NY,01304057,40.9628611,-73.1431667,2023-06-23 15:37:29 UTC,-30.0462373,0.0,0.0,1.0
FLAX POND AT OLD FIELD NY,01304057,40.9628611,-73.1431667,2023-08-15 18:40:58 UTC,-31.2642616,0.0,0.0,0.0
FLAX POND AT OLD FIELD NY,01304057,40.9628611,-73.1431667,2023-08-19 17:06:24 UTC,-30.9959697,0.0,0.0,0.0
FLAX POND AT OLD FIELD NY,01304057,40.9628611,-73.1431667,2023-08-23 15:31:24 UTC,-31.2648151,0.0,0.0,1.0
FLAX POND AT OLD FIELD NY,01304057,40.9628611,-73.1431667,2024-08-11 19:17:15 UTC,-31.2639611,0.0,0.0,0.0
FLAX POND AT OLD FIELD NY,01304057,40.9628611,-73.1431667,2024-08-15 17:40:15 UTC,-31.2642352,0.0,0.0,0.0
GRAND LAKE AT GRAND LAKE,09013900,40.2433333,-105.8130556,2022-08-20 19:22:56 UTC,2543.8823116,0.0,1.0,0.0
